trendEventID,occurrenceID,eventID
2004_M1,BFSA:LTBCC:20040801:0001,BFSA:LTBCC:20040801:M1
2004_M1,BFSA:LTBCC:20040801:0002,BFSA:LTBCC:20040801:M1
2004_M1,BFSA:LTBCC:20040801:0003,BFSA:LTBCC:20040801:M1
2004_M1,BFSA:LTBCC:20040801:0004,BFSA:LTBCC:20040801:M1
2004_M1,BFSA:LTBCC:20040801:0005,BFSA:LTBCC:20040801:M1
2004_M2,BFSA:LTBCC:20040801:0006,BFSA:LTBCC:20040801:M2
2004_M2,BFSA:LTBCC:20040801:0007,BFSA:LTBCC:20040801:M2
2004_M2,BFSA:LTBCC:20040801:0008,BFSA:LTBCC:20040801:M2
2004_M2,BFSA:LTBCC:20040801:0009,BFSA:LTBCC:20040801:M2
2004_J2,BFSA:LTBCC:20040801:0010,BFSA:LTBCC:20040801:J2
2004_J2,BFSA:LTBCC:20040801:0011,BFSA:LTBCC:20040801:J2
2004_J2,BFSA:LTBCC:20040801:0012,BFSA:LTBCC:20040801:J2
2004_J2,BFSA:LTBCC:20040801:0013,BFSA:LTBCC:20040801:J2
2004_J2,BFSA:LTBCC:20040801:0014,BFSA:LTBCC:20040801:J2
2004_J2,BFSA:LTBCC:20040801:0015,BFSA:LTBCC:20040801:J2
2004_J2,BFSA:LTBCC:20040801:0016,BFSA:LTBCC:20040801:J2
2004_J3,BFSA:LTBCC:20040801:0017,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0018,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0019,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0020,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0021,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0022,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0023,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0024,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0025,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0026,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0027,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0028,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0029,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0030,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0031,BFSA:LTBCC:20040801:J3
2004_J3,BFSA:LTBCC:20040801:0032,BFSA:LTBCC:20040801:J3
2004_E1,BFSA:LTBCC:20040801:0033,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0034,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0035,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0036,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0037,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0038,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0039,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0040,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0041,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0042,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0043,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0044,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0045,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0046,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0047,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0048,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0049,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0050,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0051,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0052,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0053,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0054,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0055,BFSA:LTBCC:20040801:E1
2004_E1,BFSA:LTBCC:20040801:0056,BFSA:LTBCC:20040801:E1
2004_D1,BFSA:LTBCC:20040801:0057,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0058,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0059,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0060,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0061,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0062,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0063,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0064,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0065,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0066,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0067,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0068,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0069,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0070,BFSA:LTBCC:20040801:D1
2004_D1,BFSA:LTBCC:20040801:0071,BFSA:LTBCC:20040801:D1
2004_D2,BFSA:LTBCC:20040801:0072,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0073,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0074,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0075,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0076,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0077,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0078,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0079,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0080,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0081,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0082,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0083,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0084,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0085,BFSA:LTBCC:20040801:D2
2004_D2,BFSA:LTBCC:20040801:0086,BFSA:LTBCC:20040801:D2
2004_M1,BFSA:LTBCC:20040808:0001,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0002,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0003,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0004,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0005,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0006,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0007,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0008,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0009,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0010,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0011,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0012,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0013,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0014,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0015,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0016,BFSA:LTBCC:20040808:M1
2004_M1,BFSA:LTBCC:20040808:0017,BFSA:LTBCC:20040808:M1
2004_M2,BFSA:LTBCC:20040808:0018,BFSA:LTBCC:20040808:M2
2004_M2,BFSA:LTBCC:20040808:0019,BFSA:LTBCC:20040808:M2
2004_M2,BFSA:LTBCC:20040808:0020,BFSA:LTBCC:20040808:M2
2004_M2,BFSA:LTBCC:20040808:0021,BFSA:LTBCC:20040808:M2
2004_M2,BFSA:LTBCC:20040808:0022,BFSA:LTBCC:20040808:M2
2004_M2,BFSA:LTBCC:20040808:0023,BFSA:LTBCC:20040808:M2
2004_J2,BFSA:LTBCC:20040808:0024,BFSA:LTBCC:20040808:J2
2004_J2,BFSA:LTBCC:20040808:0025,BFSA:LTBCC:20040808:J2
2004_J2,BFSA:LTBCC:20040808:0026,BFSA:LTBCC:20040808:J2
2004_J2,BFSA:LTBCC:20040808:0027,BFSA:LTBCC:20040808:J2
2004_J2,BFSA:LTBCC:20040808:0028,BFSA:LTBCC:20040808:J2
2004_J3,BFSA:LTBCC:20040808:0029,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0030,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0031,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0032,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0033,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0034,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0035,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0036,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0037,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0038,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0039,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0040,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0041,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0042,BFSA:LTBCC:20040808:J3
2004_J3,BFSA:LTBCC:20040808:0043,BFSA:LTBCC:20040808:J3
2004_E1,BFSA:LTBCC:20040808:0044,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0045,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0046,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0047,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0048,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0049,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0050,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0051,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0052,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0053,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0054,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0055,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0056,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0057,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0058,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0059,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0060,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0061,BFSA:LTBCC:20040808:E1
2004_E1,BFSA:LTBCC:20040808:0062,BFSA:LTBCC:20040808:E1
2004_D1,BFSA:LTBCC:20040808:0063,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0064,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0065,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0066,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0067,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0068,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0069,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0070,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0071,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0072,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0073,BFSA:LTBCC:20040808:D1
2004_D1,BFSA:LTBCC:20040808:0074,BFSA:LTBCC:20040808:D1
2004_D2,BFSA:LTBCC:20040808:0075,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0076,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0077,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0078,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0079,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0080,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0081,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0082,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0083,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0084,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0085,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0086,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0087,BFSA:LTBCC:20040808:D2
2004_D2,BFSA:LTBCC:20040808:0088,BFSA:LTBCC:20040808:D2
2004_M1,BFSA:LTBCC:20040815:0001,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0002,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0003,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0004,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0005,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0006,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0007,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0008,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0009,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0010,BFSA:LTBCC:20040815:M1
2004_M1,BFSA:LTBCC:20040815:0011,BFSA:LTBCC:20040815:M1
2004_M2,BFSA:LTBCC:20040815:0012,BFSA:LTBCC:20040815:M2
2004_M2,BFSA:LTBCC:20040815:0013,BFSA:LTBCC:20040815:M2
2004_M2,BFSA:LTBCC:20040815:0014,BFSA:LTBCC:20040815:M2
2004_J2,BFSA:LTBCC:20040815:0015,BFSA:LTBCC:20040815:J2
2004_J2,BFSA:LTBCC:20040815:0016,BFSA:LTBCC:20040815:J2
2004_J2,BFSA:LTBCC:20040815:0017,BFSA:LTBCC:20040815:J2
2004_J2,BFSA:LTBCC:20040815:0018,BFSA:LTBCC:20040815:J2
2004_J2,BFSA:LTBCC:20040815:0019,BFSA:LTBCC:20040815:J2
2004_J2,BFSA:LTBCC:20040815:0020,BFSA:LTBCC:20040815:J2
2004_J3,BFSA:LTBCC:20040815:0021,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0022,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0023,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0024,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0025,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0026,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0027,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0028,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0029,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0030,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0031,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0032,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0033,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0034,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0035,BFSA:LTBCC:20040815:J3
2004_J3,BFSA:LTBCC:20040815:0036,BFSA:LTBCC:20040815:J3
2004_E1,BFSA:LTBCC:20040815:0037,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0038,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0039,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0040,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0041,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0042,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0043,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0044,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0045,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0046,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0047,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0048,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0049,BFSA:LTBCC:20040815:E1
2004_E1,BFSA:LTBCC:20040815:0050,BFSA:LTBCC:20040815:E1
2004_D1,BFSA:LTBCC:20040815:0051,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0052,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0053,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0054,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0055,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0056,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0057,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0058,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0059,BFSA:LTBCC:20040815:D1
2004_D1,BFSA:LTBCC:20040815:0060,BFSA:LTBCC:20040815:D1
2004_D2,BFSA:LTBCC:20040815:0061,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0062,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0063,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0064,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0065,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0066,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0067,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0068,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0069,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0070,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0071,BFSA:LTBCC:20040815:D2
2004_D2,BFSA:LTBCC:20040815:0072,BFSA:LTBCC:20040815:D2
2004_M1,BFSA:LTBCC:20040828:0001,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0002,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0003,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0004,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0005,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0006,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0007,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0008,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0009,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0010,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0011,BFSA:LTBCC:20040828:M1
2004_M1,BFSA:LTBCC:20040828:0012,BFSA:LTBCC:20040828:M1
2004_M2,BFSA:LTBCC:20040828:0013,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0014,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0015,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0016,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0017,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0018,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0019,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0020,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0021,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0022,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0023,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0024,BFSA:LTBCC:20040828:M2
2004_M2,BFSA:LTBCC:20040828:0025,BFSA:LTBCC:20040828:M2
2004_J2,BFSA:LTBCC:20040828:0026,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0027,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0028,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0029,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0030,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0031,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0032,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0033,BFSA:LTBCC:20040828:J2
2004_J2,BFSA:LTBCC:20040828:0034,BFSA:LTBCC:20040828:J2
2004_J3,BFSA:LTBCC:20040828:0035,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0036,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0037,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0038,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0039,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0040,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0041,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0042,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0043,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0044,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0045,BFSA:LTBCC:20040828:J3
2004_J3,BFSA:LTBCC:20040828:0046,BFSA:LTBCC:20040828:J3
2004_E1,BFSA:LTBCC:20040828:0047,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0048,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0049,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0050,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0051,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0052,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0053,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0054,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0055,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0056,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0057,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0058,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0059,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0060,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0061,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0062,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0063,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0064,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0065,BFSA:LTBCC:20040828:E1
2004_E1,BFSA:LTBCC:20040828:0066,BFSA:LTBCC:20040828:E1
2004_D1,BFSA:LTBCC:20040828:0067,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0068,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0069,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0070,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0071,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0072,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0073,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0074,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0075,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0076,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0077,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0078,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0079,BFSA:LTBCC:20040828:D1
2004_D1,BFSA:LTBCC:20040828:0080,BFSA:LTBCC:20040828:D1
2004_D2,BFSA:LTBCC:20040828:0081,BFSA:LTBCC:20040828:D2
2004_D2,BFSA:LTBCC:20040828:0082,BFSA:LTBCC:20040828:D2
2004_D2,BFSA:LTBCC:20040828:0083,BFSA:LTBCC:20040828:D2
2004_D2,BFSA:LTBCC:20040828:0084,BFSA:LTBCC:20040828:D2
2004_D2,BFSA:LTBCC:20040828:0085,BFSA:LTBCC:20040828:D2
2004_D2,BFSA:LTBCC:20040828:0086,BFSA:LTBCC:20040828:D2
